标题,开发商,房子信息,发布信息,售价/万,单价
保集海塘府 3室1厅 南,保集海塘府 -湖海塘,3室1厅 | 125平米 | 南 | 其他 | 低楼层(共17层)  | 塔楼,0人关注 / 5个月以前发布,467,"37,360元/平"
装修清爽，看房方便，小区环境好， 出行方便，配套齐,九龙玉府 -江北,5室2厅 | 151平米 | 南 北 | 其他 | 低楼层(共6层)  | 板楼,0人关注 / 1个月以前发布,268,"17,749元/平"
豪园复式地排上下三层带花园 精装修实用面积200 多平,都市豪园 -金义都市新区,5室2厅 | 115平米 | 南 | 精装 | 低楼层(共12层)  | 板塔结合,0人关注 / 9天以前发布,249,"21,653元/平"
金罗马皇家森林别墅 6室2厅 南 北,金罗马皇家森林别墅 -东阳市,6室2厅 | 933平米 | 南 北 | 精装 | 低楼层(共2层)  | 暂无数据,10人关注 / 一年前发布,2600,"27,868元/平"
本房为四室两厅的格局，房本面积120方，还有30平院子,中梁东阳府 -东阳市,4室1厅 | 120.5平米 | 南 北 | 毛坯 | 低楼层(共25层)  | 暂无数据,1人关注 / 1个月以前发布,190,"15,768元/平"
真天排，3+4+5，要改善户型就选它！,金华奥林匹克花园 -婺城新区,5室3厅 | 285.12平米 | 南 | 毛坯 | 中楼层(共5层)  | 板楼,7人关注 / 一年前发布,329.8,"11,568元/平"
上溪精装三室省税费交付即可入住,塘桥雅苑 -城西,3室2厅 | 121.4平米 | 南 | 精装 | 中楼层(共18层)  | 暂无数据,5人关注 / 一年前发布,185,"15,239元/平"
万达旁，精装3房，带车库，楼层好，带家具家电，急卖,贝村路 -稠城,3室1厅 | 148.56平米 | 南 | 精装 | 中楼层(共6层)  | 暂无数据,19人关注 / 一年前发布,245,"16,492元/平"
有天有地带花园！没有房贷无风险！,金华奥林匹克花园 -婺城新区,5室2厅 | 284.89平米 | 南 北 | 毛坯 | 5层  | 板楼 | 联排别墅 ,5人关注 / 10个月以前发布,486,"17,060元/平"
三宾王，边套精装大三房，看房方便，价格可谈,东方大厦 -稠城,3室2厅 | 150.75平米 | 南 北 | 简装 | 低楼层(共30层)  | 暂无数据,2人关注 / 一年前发布,400,"26,534元/平"
小区体量大，居住适宜，视野采光充足，生活交通便,金义颐景园 -金义都市新区,3室1厅 | 96平米 | 南 | 毛坯 | 中楼层(共26层)  | 板楼,0人关注 / 4天以前发布,130,"13,542元/平"
镇中别墅，1.5亩净土地，有地下室，大院子，好地段,兰花新苑 -横店,5室2厅 | 716.2平米 | 南 北 | 其他 | 低楼层(共3层)  | 暂无数据,1人关注 / 一年前发布,1188,"16,588元/平"
房子真实在售的，适合刚结婚的年轻小夫妻,金山华庭 -金东区,4室2厅 | 120.4平米 | 南 北 | 精装 | 中楼层(共31层)  | 板楼,0人关注 / 1个月以前发布,150,"12,459元/平"
校门口就在边上，精装洋房带车库，拎包入住,尚格康桥漫步 -婺城新区,4室2厅 | 142.71平米 | 南 北 | 其他 | 高楼层(共10层)  | 板楼,3人关注 / 一年前发布,251,"17,589元/平"
此房位于江南板块江南名家交通便利南北朝向户型,江南名家 -江南,3室2厅 | 131.54平米 | 南 | 其他 | 中楼层(共7层)  | 板楼,0人关注 / 6个月以前发布,225,"17,106元/平"
阳光香榭  6+7 带楼台  带车位  房东诚心出售,阳光香榭 -婺城新区,5室2厅 | 183.22平米 | 南 北 | 其他 | 高楼层(共6层)  | 板楼,0人关注 / 一年前发布,158,"8,624元/平"
康桥漫步，校门口的花园洋房，精装修带车库。,尚格康桥漫步 -婺城新区,3室2厅 | 187.57平米 | 南 北 | 精装 | 低楼层(共7层)  | 板塔结合,6人关注 / 一年前发布,238,"12,689元/平"
万固西江月 3室1厅 南,万固西江月 -婺城新区,3室1厅 | 89平米 | 南 | 其他 | 中楼层(共19层)  | 暂无数据,1人关注 / 8个月以前发布,133,"14,944元/平"
精装边套红星二期95平三房两卫快满二,红星金义天铂 -金义都市新区,3室2厅 | 95平米 | 南 北 | 其他 | 高楼层(共27层)  | 暂无数据,0人关注 / 1个月以前发布,148,"15,579元/平"
多层 满 2 精装 配套设施齐全环境好,九龙玉府 -江北,3室2厅 | 90平米 | 南 北 | 其他 | 低楼层(共6层)  | 板楼,0人关注 / 7个月以前发布,156,"17,334元/平"
有浙大附属第四医院世贸银行商场等配套设施齐全。,滨江壹品 -福田,4室2厅 | 147.7平米 | 南 北 | 其他 | 中楼层(共45层)  | 暂无数据,0人关注 / 一年前发布,580,"39,269元/平"
天山龙城A区 3室2厅 南,天山龙城A区 -金义都市新区,3室2厅 | 194.77平米 | 南 | 毛坯 | 低楼层(共30层)  | 板楼,0人关注 / 1个月以前发布,185,"9,499元/平"
前花园加后花园加边花园上证320只卖662,蓝湾国际花园 -婺城新区,5室3厅 | 320平米 | 南 北 | 精装 | 4层  | 板塔结合 | 联排别墅 ,2人关注 / 一年前发布,639,"19,969元/平"
海伦堡别墅独门独户有两百平大花园,海伦堡珺玥府 -金义都市新区,5室2厅 | 278平米 | 南 | 毛坯 | 3层  | 平房 | 双拼别墅 ,0人关注 / 3个月以前发布,550,"19,785元/平"
上证330平，排屋，东边套，环境优美，交通便利，550万,深蓝艺墅 -婺城新区,5室3厅 | 330平米 | 南 | 其他 | 3层  | 板楼 | 联排别墅 ,0人关注 / 一年前发布,520,"15,758元/平"
海伦堡珺玥府双拼别墅 满两年 带花园地下车库,海伦堡珺玥府 -金义都市新区,6室3厅 | 276平米 | 东南 | 毛坯 | 3层  | 平房 | 双拼别墅 ,1人关注 / 一年前发布,580,"21,015元/平"
金义新区龙庭一品小区环境好  交通方便自带幼儿园,龙庭一品 -金义都市新区,6室3厅 | 520平米 | 南 | 精装 | 2层  | 板楼 | 独栋别墅 ,1人关注 / 7个月以前发布,1580,"30,385元/平"
该房屋土地证面积1280平米  大花园  带营业房64平米,金华仙桥花木城 -金东区,6室3厅 | 331.51平米 | 南 北 | 简装 | 3层  | 暂无数据 | 独栋别墅 ,1人关注 / 一年前发布,849.8,"25,635元/平"
金义新区双拼别墅 带花园  公园旁,天山龙城C区 -金义都市新区,5室2厅 | 265平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,0人关注 / 8个月以前发布,436,"16,453元/平"
南江易墅，东边套，大面积庭院，455万诚售,南江易墅 -横店,6室3厅 | 414平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,3人关注 / 一年前发布,422,"10,194元/平"
深蓝艺墅有天有地，大花园，满二，排屋懂行的来,深蓝艺墅 -婺城新区,6室2厅 | 340平米 | 南 北 | 精装 | 3层  | 板楼 | 联排别墅 ,7人关注 / 一年前发布,480,"14,118元/平"
义乌后花园 绿肺边上 适合居住的三层带地下室的别墅,金城高尔夫二区 -后宅,5室3厅 | 450平米 | 南 北 | 毛坯 | 低楼层(共3层)  | 暂无数据,1人关注 / 一年前发布,1300,"28,889元/平"
都市豪园 5室2厅 南,都市豪园 -金义都市新区,5室2厅 | 283平米 | 南 | 精装 | 4层  | 板塔结合 | 联排别墅 ,1人关注 / 3个月以前发布,450,"15,902元/平"
四季新城排屋别墅独门独户出行生活方便,四季新城 -金东区,5室2厅 | 336平米 | 南 | 毛坯 | 低楼层(共4层)  | 暂无数据,0人关注 / 3个月以前发布,420,"12,500元/平"
东阳义乌交界处 上坤中腾四季景苑  128平 毛坯 带车位,上坤中腾四季景苑 -东阳市,3室2厅 | 128平米 | 南 | 毛坯 | 高楼层(共11层)  | 暂无数据,1人关注 / 11个月以前发布,207,"16,172元/平"
东望悦府，别墅真实在售。配套齐全。生活适宜。,东望悦府 -廿三里,4室2厅 | 361.13平米 | 东南 南 西南 | 毛坯 | 低楼层(共3层)  | 暂无数据,4人关注 / 一年前发布,768,"21,267元/平"
都市豪园小区环境好适合居住交通出行方便,都市豪园 -金义都市新区,5室2厅 | 265平米 | 南 | 精装 | 4层  | 板塔结合 | 联排别墅 ,0人关注 / 2个月以前发布,368,"13,887元/平"
楼层好，视野宽阔，采光充足，配套设施齐全，交通便利,龙庭一品 -金义都市新区,6室3厅 | 380平米 | 南 北 | 毛坯 | 2层  | 板楼 | 独栋别墅 ,0人关注 / 10个月以前发布,1100,"28,948元/平"
都市豪园别墅小区换进好适合居住,都市豪园 -金义都市新区,5室2厅 | 283平米 | 南 | 毛坯 | 4层  | 板塔结合 | 联排别墅 ,0人关注 / 1个月以前发布,315,"11,131元/平"
四季新城独栋别墅带大花园房子产权清晰随时看房,四季新城 -金东区,6室2厅 | 357平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,0人关注 / 9个月以前发布,753,"21,093元/平"
凤凰一品 5室2厅 南,凤凰一品 -江北,5室2厅 | 200平米 | 南 | 其他 | 低楼层(共11层)  | 板塔结合,0人关注 / 5天以前发布,325,"16,250元/平"
怡和雅苑 4室2厅 南 北,怡和雅苑 -江北,4室2厅 | 182平米 | 南 北 | 其他 | 低楼层(共18层)  | 暂无数据,0人关注 / 6天以前发布,438,"24,066元/平"
海伦堡珺玥府 3室2厅 南,海伦堡珺玥府 -金义都市新区,3室2厅 | 141平米 | 南 | 精装 | 高楼层(共12层)  | 板楼,0人关注 / 11天以前发布,195,"13,830元/平"
小区体量大，居住适宜，视野采光充足，生活交通便,新城云昱 -金义都市新区,4室1厅 | 143平米 | 南 | 毛坯 | 中楼层(共18层)  | 暂无数据,0人关注 / 10天以前发布,195,"13,637元/平"
中天·云庭小区 3室2厅 南,中天·云庭小区 -金东区,3室2厅 | 77.15平米 | 南 | 毛坯 | 低楼层(共16层)  | 板楼,0人关注 / 10天以前发布,112,"14,518元/平"
翡翠城，精装未入住，带车库诚心出售，多层3楼,申华翡翠城 -金东区,3室2厅 | 105平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,0人关注 / 一年前发布,163,"15,524元/平"
环境好，是横店集团建设的，小区里面还有幼儿园...,南江名郡 -横店,3室2厅 | 128.8平米 | 南 | 毛坯 | 中楼层(共11层)  | 板塔结合,2人关注 / 一年前发布,152,"11,802元/平"
一环内 电梯房 带车位 很安静,茂新熙悦府 -江南,3室2厅 | 80.51平米 | 南 | 毛坯 | 低楼层(共11层)  | 暂无数据,1人关注 / 11个月以前发布,180,"22,358元/平"
"寻找诚意买家业主随时看房,欢迎对房子有意者前来看房",星河湾 -婺城新区,3室2厅 | 103.9平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,2人关注 / 一年前发布,132,"12,705元/平"
溪边美景，环境优美，一个给你带来独特享受的居住生活,白沙春晓 -婺城新区,4室2厅 | 126.83平米 | 南 | 毛坯 | 高楼层(共16层)  | 板塔结合,4人关注 / 一年前发布,153,"12,064元/平"
都市豪园小区环境好适合居住两层精装修,都市豪园 -金义都市新区,3室2厅 | 97.97平米 | 南 | 精装 | 中楼层(共16层)  | 板塔结合,0人关注 / 3个月以前发布,133,"13,576元/平"
江北中间老城区房子，楼层低，适宜居住！！！,人民东路1302号 -江北,2室2厅 | 107.12平米 | 南 | 精装 | 中楼层(共6层)  | 暂无数据,4人关注 / 一年前发布,153,"14,284元/平"
此房满二省税，社区安静， 小区地理位置优越，电梯房,当代江南 -江南,3室2厅 | 131.82平米 | 南 | 精装 | 高楼层(共15层)  | 塔楼,0人关注 / 8个月以前发布,245,"18,586元/平"
房东价格诚心出售的有两个车位价格可谈。,海伦堡珺玥府 -金义都市新区,5室2厅 | 280平米 | 南 | 其他 | 低楼层(共3层)  | 暂无数据,0人关注 / 2个月以前发布,580,"20,715元/平"
九龙玉府 5室2厅 南 北,九龙玉府 -江北,5室2厅 | 400平米 | 南 北 | 其他 | 4层  | 板楼 | 双拼别墅 ,0人关注 / 26天以前发布,788,"19,700元/平"
联排别墅，南北通透格局，精装修，保养很好,都市欧情 -江北,5室3厅 | 305平米 | 南 北 | 其他 | 4层  | 塔楼 | 联排别墅 ,0人关注 / 21天以前发布,768,"25,181元/平"
小面积户型，总价不高，适合小家庭居住。,瑞唐国际 -婺城新区,1室1厅 | 59平米 | 南 北 | 其他 | 高楼层(共18层)  | 暂无数据,0人关注 / 一年前发布,53,"8,984元/平"
天山龙城小区环境好适合居住精装修拎包入住,天山龙城A区 -金义都市新区,5室2厅 | 194平米 | 南 | 精装 | 中楼层(共30层)  | 板楼,0人关注 / 14天以前发布,233,"12,011元/平"
小区环境好，居住适宜，视野采光充足，生活交通便,中天公元诚品 -金东区,3室2厅 | 89平米 | 南 | 毛坯 | 低楼层(共17层)  | 板塔结合,0人关注 / 5天以前发布,140,"15,731元/平"
三盛颐景园小区环境好精装修带车位,金义颐景园 -金义都市新区,4室2厅 | 139平米 | 南 | 精装 | 中楼层(共26层)  | 板楼,0人关注 / 9天以前发布,200,"14,389元/平"
都景蝶园带车库使用面积150平的精装房出售均价8000多,都景蝶园 -金东区,4室3厅 | 88.89平米 | 南 | 精装 | 低楼层(共7层)  | 塔楼,0人关注 / 4个月以前发布,142,"15,975元/平"
急售：九铃华府高层，3室2厅2卫,九铃华府 -永康市,3室2厅 | 137.29平米 | 东南 | 简装 | 高楼层(共21层)  | 塔楼,3人关注 / 4个月以前发布,208,"15,151元/平"
此房精装房东自住，全明户型，公摊少，实用面积大。,星河湾 -婺城新区,5室2厅 | 183.12平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,7人关注 / 一年前发布,145,"7,919元/平"
北苑现代城市花园精装修省税费两房,现代城市花园四季五区 -北苑,3室2厅 | 114平米 | 南 | 精装 | 中楼层(共14层)  | 板塔结合,0人关注 / 一年前发布,290,"25,439元/平"
采光充足；房东诚心出售；看房提前联系,拨浪鼓花园 -廿三里,3室2厅 | 103.54平米 | 南 | 简装 | 低楼层(共25层)  | 板塔结合,74人关注 / 一年前发布,93,"8,983元/平"
（金义宝龙广场）102万，品质小洋房,君华水岸 -金义都市新区,5室2厅 | 143平米 | 南 北 | 其他 | 低楼层(共18层)  | 板楼,0人关注 / 21天以前发布,215,"15,035元/平"
青春小区中区 两室一厅一卫   房东诚卖！,青春小区中区 -江北,2室1厅 | 57平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,1人关注 / 3个月以前发布,113.8,"19,965元/平"
海伦堡珺玥府280平，双拼别墅新小区，大花园580万可谈,海伦堡珺玥府 -金义都市新区,5室2厅 | 280平米 | 南 | 其他 | 低楼层(共3层)  | 暂无数据,0人关注 / 一年前发布,600,"21,429元/平"
海伦堡双拼别墅280平 大花园五室 620万,海伦堡珺玥府 -金义都市新区,5室2厅 | 280平米 | 南 | 其他 | 低楼层(共3层)  | 暂无数据,0人关注 / 一年前发布,619.8,"22,136元/平"
海伦堡金尊华府独栋，416平大花园，1100万满两年,海伦堡珺玥府 -金义都市新区,6室2厅 | 416平米 | 南 | 其他 | 3层  | 平房 | 独栋别墅 ,0人关注 / 5个月以前发布,1100,"26,443元/平"
满2年 有车位，看房方便，价格可谈，交通便利，毛坯房,盛世珑城 -江北,5室2厅 | 270平米 | 南 北 | 其他 | 低楼层(共14层)  | 板楼,2人关注 / 一年前发布,428,"15,852元/平"
龙庭一品小区居住环境舒适小区交通出行购物方便,龙庭一品 -金义都市新区,5室2厅 | 257.97平米 | 南 | 其他 | 3层  | 板楼 | 联排别墅 ,4人关注 / 一年前发布,630,"24,422元/平"
江景 轻轨站旁 满二 复式 实用面大、视野开阔、采光好,三江国际花园 -多湖,5室2厅 | 249.29平米 | 南 北 | 其他 | 中楼层(共29层)  | 板楼,3人关注 / 一年前发布,808,"32,413元/平"
房子精装满二，房东诚心出售，顶楼楼中楼带车库,东方之星国际公馆 -廿三里,6室2厅 | 245平米 | 南 | 其他 | 高楼层(共16层)  | 暂无数据,1人关注 / 一年前发布,535,"21,837元/平"
在金华花1.27万单价 买精装修别墅  满2年拎包入住,都市豪园 -金义都市新区,5室2厅 | 297平米 | 南 | 其他 | 4层  | 板塔结合 | 联排别墅 ,0人关注 / 5个月以前发布,370,"12,458元/平"
独栋大花园，湖边美景，净收眼底,金华奥林匹克花园 -婺城新区,5室2厅 | 420.99平米 | 南 | 其他 | 3层  | 板楼 | 独栋别墅 ,0人关注 / 一年前发布,2000,"47,508元/平"
户型方正，朝南北向，楼层好采光好，区域配套成熟,华顺苑 -金东区,5室3厅 | 200平米 | 南 | 其他 | 高楼层(共7层)  | 暂无数据,1人关注 / 4个月以前发布,145,"7,250元/平"
申华翡翠城 4室2厅 南,申华翡翠城 -金东区,4室2厅 | 200平米 | 南 | 其他 | 高楼层(共7层)  | 板楼,2人关注 / 8个月以前发布,165,"8,250元/平"
复式楼中楼 带露台 拎包入住 适合有小孩的家庭,经发大道 -江东,3室2厅 | 265平米 | 南 | 其他 | 高楼层(共5层)  | 暂无数据,5人关注 / 一年前发布,569,"21,472元/平"
海伦堡别墅小区环境好适合一家人居住有大花园,海伦堡珺玥府 -金义都市新区,5室2厅 | 343.22平米 | 南 | 其他 | 2层  | 平房 | 独栋别墅 ,0人关注 / 8个月以前发布,850,"24,766元/平"
龙庭一品独栋 有天有地带大花园 房东诚心出售,龙庭一品 -金义都市新区,5室2厅 | 373.97平米 | 南 | 其他 | 2层  | 板楼 | 独栋别墅 ,1人关注 / 7个月以前发布,950,"25,404元/平"
