标题,开发商,房子信息,发布信息,售价/万,单价
恒大御景湾好房源家具齐全客户真诚,恒大御景湾 -老城,2室1厅 | 91平米 | 西南 | 精装 | 中楼层(共33层)  | 板塔结合,1人关注 / 7个月以前发布,100,"10,990元/平"
盈滨半岛皇玛花园2室1厅毛坯出售,德裕-皇玛花园 -老城,2室1厅 | 48.73平米 | 北 | 其他 | 高楼层(共17层)  | 板塔结合,1人关注 / 31天以前发布,80,"16,417元/平"
此房高楼层，视线辽阔 没有遮挡   南朝向,鲁能海蓝福源 -老城,2室2厅 | 81.33平米 | 西南 | 其他 | 高楼层(共18层)  | 塔楼,0人关注 / 15天以前发布,94.5,"11,620元/平"
盈滨半岛鲁能海蓝福源93平3房出售,鲁能海蓝福源 -老城,3室2厅 | 93.27平米 | 南 北 | 精装 | 低楼层(共11层)  | 板塔结合,13人关注 / 5个月以前发布,98,"10,508元/平"
西海岸四房两厅两卫，采光户型好,丽海阳光 -老城,4室2厅 | 146平米 | 东南 | 毛坯 | 中楼层(共11层)  | 板塔结合,0人关注 / 3个月以前发布,100,"6,850元/平"
海口西温泉社区，双卫生间，匠心设计两居，毛坯房。,盈滨绿生花园 -老城,2室1厅 | 84平米 | 南 | 毛坯 | 中楼层(共11层)  | 板塔结合,0人关注 / 12天以前发布,87,"10,358元/平"
鲁能海蓝福源 2室1厅 南 北,鲁能海蓝福源 -老城,2室1厅 | 120.12平米 | 南 北 | 其他 | 低楼层(共11层)  | 板塔结合,0人关注 / 2天以前发布,123,"10,240元/平"
软件园旁 绿生花园 成熟社区 老牌口碑小区,盈滨绿生花园 -老城,2室1厅 | 69.9平米 | 南 | 其他 | 高楼层(共11层)  | 暂无数据,0人关注 / 8天以前发布,74,"10,587元/平"
小区环境好，楼栋位置好，出行方便,融创美伦熙语 -老城,3室2厅 | 107平米 | 南 北 | 精装 | 高楼层(共26层)  | 板楼,0人关注 / 6天以前发布,145,"13,552元/平"
澄迈老城四季康城三期，毛坯3+1房,四季康城三期荣和新城 -老城,3室2厅 | 109.88平米 | 南 北 | 毛坯 | 中楼层(共18层)  | 板楼,1人关注 / 5天以前发布,112,"10,193元/平"
福隆丽水湾2期 2室1厅 南,福隆丽水湾2期 -老城,2室1厅 | 82.44平米 | 南 | 精装 | 低楼层(共31层)  | 板楼,0人关注 / 1天以前发布,95,"11,524元/平"
明月居 2室2厅 南,明月居 -老城,2室2厅 | 111平米 | 南 | 毛坯 | 低楼层(共16层)  | 板塔结合,0人关注 / 一年前发布,120,"10,811元/平"
老城，北外旁中华坊精装修 两房,中华坊 -老城,2室2厅 | 85.26平米 | 南 | 精装 | 高楼层(共18层)  | 板塔结合,5人关注 / 5个月以前发布,85,"9,970元/平"
恒大御景湾房子干净基本没居住过阳台大,恒大御景湾 -老城,1室1厅 | 50平米 | 南 | 简装 | 低楼层(共33层)  | 板塔结合,1人关注 / 7个月以前发布,51,"10,200元/平"
长寿之乡温泉小区，小户型，单独卧室，大阳台。,后海银帆 -老城,1室2厅 | 50.94平米 | 南 | 精装 | 低楼层(共15层)  | 板塔结合,0人关注 / 2个月以前发布,59,"11,583元/平"
恒大御景湾42号楼正规1室1厅全新家具家电,恒大御景湾 -老城,1室1厅 | 62.31平米 | 西南 | 精装 | 中楼层(共33层)  | 板塔结合,0人关注 / 4个月以前发布,86,"13,802元/平"
南北通透 成熟社区 全新未居住  品质楼盘  高入住率,恒大御景湾 -老城,3室1厅 | 89.48平米 | 南 北 | 精装 | 高楼层(共33层)  | 板塔结合,16人关注 / 10个月以前发布,101,"11,288元/平"
高楼层 视野开阔 楼栋位置好 150米款楼间距,南海之滨 -老城,1室1厅 | 60.66平米 | 西北 | 简装 | 高楼层(共26层)  | 板楼,4人关注 / 8个月以前发布,59,"9,727元/平"
老城盈滨半岛，金手指大开间，好楼层，业主急售。,金手指高尔夫温泉小镇 -老城,1室0厅 | 43.31平米 | 东北 | 毛坯 | 中楼层(共11层)  | 板塔结合,3人关注 / 8个月以前发布,34,"7,851元/平"
尚域世家 2室2厅 南,尚域世家 -老城,2室2厅 | 91平米 | 南 | 精装 | 中楼层(共12层)  | 板塔结合,0人关注 / 11天以前发布,105,"11,539元/平"
御泉名都 3室2厅 东南 南 西南,御泉名都 -老城,3室2厅 | 126.55平米 | 东南 南 西南 | 毛坯 | 高楼层(共18层)  | 板楼,0人关注 / 8天以前发布,90,"7,112元/平"
香缇假日 1室1厅 南 北,香缇假日 -老城,1室1厅 | 68平米 | 南 北 | 其他 | 高楼层(共19层)  | 板塔结合,0人关注 / 6天以前发布,60,"8,824元/平"
盈滨半岛，高档小区，央企大品牌,鲁能海蓝福源 -老城,3室2厅 | 121.06平米 | 南 西北 | 简装 | 低楼层(共18层)  | 板楼,2人关注 / 一年前发布,134,"11,069元/平"
业主急售，夜市旁边生活配套齐全，交通便利。,香缇假日 -老城,2室2厅 | 67.06平米 | 南 | 简装 | 高楼层(共19层)  | 板塔结合,10人关注 / 一年前发布,60,"8,948元/平"
盈滨半岛度假区内，离海直线距离1000米。小区环境好,玉海金华 -老城,2室2厅 | 78.02平米 | 南 北 | 简装 | 低楼层(共18层)  | 板楼,0人关注 / 3个月以前发布,82,"10,511元/平"
恒大御景湾 2室2厅 西南,恒大御景湾 -老城,2室2厅 | 90平米 | 西南 | 精装 | 低楼层(共33层)  | 板楼,0人关注 / 1个月以前发布,110,"12,223元/平"
采光效果好，小区环境品质好，户型方正，必看的小两房,四季康城一期 -老城,2室1厅 | 67.97平米 | 北 | 其他 | 低楼层(共18层)  | 板塔结合,0人关注 / 30天以前发布,78,"11,476元/平"
四季康城二期，三室两厅两卫，精装修家具家电,敦和世家 -老城,3室2厅 | 108.14平米 | 南 | 其他 | 低楼层(共18层)  | 板塔结合,0人关注 / 19天以前发布,130,"12,022元/平"
恒大御景湾，高楼层，环境优美，居家的好地方。,恒大御景湾 -老城,3室2厅 | 138平米 | 南 | 精装 | 高楼层(共18层)  | 板塔结合,4人关注 / 一年前发布,160,"11,595元/平"
盈滨半岛  环境优美   长寿之乡,天赐上湾 -老城,3室2厅 | 117.8平米 | 南 | 其他 | 低楼层(共11层)  | 暂无数据,0人关注 / 一年前发布,162.5,"13,795元/平"
急售盈滨海岸精品小区！纯南少税！视野开阔,盈滨海岸 -老城,2室2厅 | 86.06平米 | 西南 | 简装 | 高楼层(共18层)  | 塔楼,2人关注 / 一年前发布,93,"10,807元/平"
海口后花园-金手指高尔夫温泉小镇,金手指高尔夫温泉小镇 -老城,4室2厅 | 183平米 | 南 北 | 其他 | 低楼层(共11层)  | 板塔结合,31人关注 / 10个月以前发布,145,"7,924元/平"
此房满五唯一，楼层好。视野开阔。西南朝向,恒大御景湾 -老城,1室1厅 | 48.86平米 | 西南 | 精装 | 中楼层(共33层)  | 塔楼,1人关注 / 16天以前发布,50,"10,234元/平"
澄迈长寿之乡恒大御景湾，楼栋好，户型正，景色优美。,恒大御景湾 -老城,3室2厅 | 121平米 | 南 | 精装 | 低楼层(共18层)  | 暂无数据,19人关注 / 一年前发布,115,"9,505元/平"
海口后花园，老城盈滨半岛精装四房带前后花园业主急售,金手指高尔夫温泉小镇 -老城,4室2厅 | 183平米 | 南 北 | 精装 | 低楼层(共7层)  | 板塔结合,17人关注 / 7个月以前发布,143,"7,815元/平"
四个阳台，户型好，环境好 品质高,碧海·金珠花园 -老城,3室2厅 | 140平米 | 南 北 | 精装 | 低楼层(共24层)  | 板塔结合,3人关注 / 11个月以前发布,218,"15,572元/平"
老城高品质小区  给你公园里的家,碧海·金珠花园 -老城,3室2厅 | 128平米 | 南 北 | 其他 | 低楼层(共24层)  | 板塔结合,2人关注 / 4个月以前发布,175,"13,672元/平"
东汇•森语林 1室2厅 北,东汇•森语林 -老城,1室2厅 | 57.31平米 | 北 | 简装 | 中楼层(共18层)  | 塔楼,1人关注 / 18天以前发布,57.6,"10,051元/平"
澄迈长寿之乡 低首付 配套齐全 户型合理,香缇假日 -老城,3室2厅 | 127.35平米 | 南 | 其他 | 高楼层(共19层)  | 板塔结合,7人关注 / 一年前发布,97,"7,617元/平"
小区环境优美，适合度假养老，或者改善型刚需人群居,佳元·七彩澜湾 -老城,1室1厅 | 54.93平米 | 南 | 其他 | 低楼层(共23层)  | 板塔结合,0人关注 / 9个月以前发布,74,"13,472元/平"
海口后盈滨半岛花园玉海金华2房出售,玉海金华 -老城,2室1厅 | 56.47平米 | 南 | 其他 | 中楼层(共19层)  | 板楼,0人关注 / 5个月以前发布,68,"12,042元/平"
大开发商楼盘，小三房，绿化好，物业好。fz,恒大御景湾 -老城,3室2厅 | 86.31平米 | 东南 | 精装 | 中楼层(共33层)  | 板塔结合,1人关注 / 5个月以前发布,106,"12,282元/平"
房子新 无个税  价格便宜 正规一房一厅 楼层好,南海之滨 -老城,1室1厅 | 61.98平米 | 南 | 其他 | 中楼层(共25层)  | 板塔结合,0人关注 / 1个月以前发布,67,"10,810元/平"
澄迈老城古典园林风格中华坊小户型总价低,中华坊 -老城,1室2厅 | 61平米 | 南 | 精装 | 中楼层(共17层)  | 板塔结合,2人关注 / 一年前发布,76,"12,460元/平"
长寿之乡澄迈老城恒大三房，楼层好，视野广。,恒大御景湾 -老城,3室2厅 | 108.86平米 | 东北 | 精装 | 高楼层(共33层)  | 板塔结合,4人关注 / 5个月以前发布,102,"9,370元/平"
低总价 朝南小两房  中间楼栋,海地春天 -老城,2室1厅 | 61.73平米 | 南 | 毛坯 | 低楼层(共25层)  | 板楼,3人关注 / 2个月以前发布,56,"9,072元/平"
海湾雨林一室一厅大阳台58.7平方出售,海湾雨林 -老城,1室1厅 | 58.7平米 | 南 北 | 精装 | 低楼层(共18层)  | 板塔结合,7人关注 / 7个月以前发布,58,"9,881元/平"
佳元·七彩澜湾 3室2厅 南,佳元·七彩澜湾 -老城,3室2厅 | 110.86平米 | 南 | 精装 | 低楼层(共21层)  | 板塔结合,11人关注 / 一年前发布,121,"10,915元/平"
明月居 4室2厅 南,明月居 -老城,4室2厅 | 165.82平米 | 南 | 毛坯 | 中楼层(共18层)  | 板楼,5人关注 / 6个月以前发布,183,"11,037元/平"
机不可失时不再来！速看 复式 实用性很高,海地春天 -老城,3室2厅 | 61.73平米 | 南 | 毛坯 | 高楼层(共25层)  | 板楼,13人关注 / 6个月以前发布,68,"11,016元/平"
恒大1楼小面积复式，西南朝向，毛坯，看房随时,恒大御景湾 -老城,2室1厅 | 50.1平米 | 西南 | 其他 | 低楼层(共33层)  | 板塔结合,9人关注 / 10个月以前发布,60,"11,977元/平"
小区环境优美，园林设计，中式建筑，适宜居住,中华坊 -老城,1室0厅 | 38.49平米 | 北 | 其他 | 低楼层(共18层)  | 板塔结合,0人关注 / 一年前发布,45,"11,692元/平"
老城   四季康城二期工大嘉园  精装两房 户型好,工大嘉园 -老城,2室2厅 | 64.6平米 | 北 | 其他 | 低楼层(共18层)  | 板塔结合,0人关注 / 16天以前发布,85,"13,158元/平"
四季康城  德维苑 两房户型   品质小区,四季康城一期 -老城,2室1厅 | 67平米 | 南 | 其他 | 低楼层(共18层)  | 板塔结合,0人关注 / 8天以前发布,80,"11,941元/平"
此房满五唯一，楼层所在四楼，总高九层，好楼层,金手指高尔夫温泉小镇 -老城,1室0厅 | 42.8平米 | 西北 | 精装 | 中楼层(共9层)  | 板塔结合,0人关注 / 2个月以前发布,45,"10,515元/平"
海口西澄迈老城海湾雨林满五唯一,海湾雨林 -老城,1室1厅 | 64.75平米 | 西北 | 其他 | 低楼层(共22层)  | 板塔结合,0人关注 / 9天以前发布,65,"10,039元/平"
海口盈滨半岛旅游度假区入口处熙岸高尔夫公寓,熙岸高尔夫公寓 -老城,1室1厅 | 50.63平米 | 北 | 其他 | 中楼层(共18层)  | 板塔结合,0人关注 / 9天以前发布,35,"6,913元/平"
老城苏式园林设计小区  一房小户型,中华坊 -老城,1室1厅 | 61平米 | 西南 | 其他 | 高楼层(共15层)  | 板塔结合,3人关注 / 4个月以前发布,61,"10,000元/平"
老城玉海金华 温泉游泳池 环境好 绿化好 离海边近,玉海金华 -老城,2室2厅 | 59.08平米 | 西南 | 精装 | 中楼层(共18层)  | 板楼,1人关注 / 一年前发布,53,"8,971元/平"
业主诚意出售，置换，南北，小区中间楼栋,恒大御景湾 -老城,3室2厅 | 121平米 | 南 | 精装 | 高楼层(共18层)  | 板塔结合,1人关注 / 31天以前发布,135,"11,158元/平"
"澄迈老城康养胜地,鲁能央企大盘.",鲁能海蓝福源 -老城,2室2厅 | 81.28平米 | 南 北 | 简装 | 低楼层(共18层)  | 塔楼,1人关注 / 29天以前发布,82,"10,089元/平"
融创海口西，匠心筑造，精装修，拎包入住，省心省力,融创美伦熙语 -老城,2室1厅 | 75.56平米 | 南 | 精装 | 低楼层(共26层)  | 板楼,0人关注 / 22天以前发布,92,"12,176元/平"
融创美伦熙语 3室2厅 西南,融创美伦熙语 -老城,3室2厅 | 104.39平米 | 西南 | 精装 | 高楼层(共26层)  | 板塔结合,0人关注 / 21天以前发布,138,"13,220元/平"
澄迈老城 广电花园 116平三房两厅两卫 104万,广电花园 -老城,3室2厅 | 116平米 | 南 | 毛坯 | 中楼层(共18层)  | 板塔结合,0人关注 / 27天以前发布,104,"8,966元/平"
南海阳光 68平精装两房 拎包入住,南海阳光 -老城,2室2厅 | 68平米 | 北 | 精装 | 低楼层(共22层)  | 塔楼,0人关注 / 24天以前发布,68,"10,000元/平"
业主诚心出售 老城区繁华地段 次新房 2房2厅户型方正,四季康城诗健苑 -老城,2室2厅 | 79.34平米 | 北 | 精装 | 低楼层(共18层)  | 板楼,1人关注 / 4个月以前发布,90,"11,344元/平"
该小区绿化高， 户型方正实用，是居家的好选择。,海湾雨林 -老城,2室2厅 | 79.46平米 | 北 | 其他 | 低楼层(共18层)  | 板塔结合,0人关注 / 一年前发布,100,"12,585元/平"
海湾雨林 2室2厅 北,海湾雨林 -老城,2室2厅 | 80.99平米 | 北 | 其他 | 低楼层(共18层)  | 板塔结合,0人关注 / 一年前发布,100,"12,348元/平"
海口后花园 老城盈滨半岛 两房两厅 精装修  业主急售,盈滨海岸 -老城,2室2厅 | 94.28平米 | 东北 | 其他 | 低楼层(共18层)  | 塔楼,0人关注 / 10个月以前发布,97,"10,289元/平"
户型方正通透，楼层好，视野开阔，无遮挡,西班牙小镇 -老城,2室1厅 | 82.39平米 | 南 北 | 其他 | 中楼层(共11层)  | 板塔结合,0人关注 / 15天以前发布,71.8,"8,715元/平"
康城二期，成熟生活配套，中间观泳池位置，业主诚售,尚域世家 -老城,3室2厅 | 90平米 | 南 | 毛坯 | 中楼层(共15层)  | 板塔结合,2人关注 / 1个月以前发布,105,"11,667元/平"
澄迈老城  青年公寓  小两房  总价低,海南软件园青年公寓 -老城,2室2厅 | 70.46平米 | 南 | 毛坯 | 中楼层(共25层)  | 塔楼,1人关注 / 1个月以前发布,53,"7,522元/平"
高品质社区 ，环境优美 ，矿物质温泉入户，采光好,椰海温泉嘉苑 -老城,2室2厅 | 83.28平米 | 南 | 简装 | 中楼层(共17层)  | 板塔结合,2人关注 / 4个月以前发布,98,"11,768元/平"
小区环境优美，适合度假养老，L型270度大阳台,佳元·七彩澜湾 -老城,3室1厅 | 131平米 | 南 北 | 简装 | 中楼层(共21层)  | 板塔结合,0人关注 / 10天以前发布,163,"12,443元/平"
海南生态软件园，小户型，小两房，中间楼层。,海南软件园青年公寓 -老城,2室2厅 | 86.03平米 | 南 | 精装 | 中楼层(共25层)  | 塔楼,0人关注 / 1个月以前发布,77,"8,951元/平"
海峡南岸温泉花园 1室1厅 南,海峡南岸温泉花园 -老城,1室1厅 | 54.67平米 | 南 | 其他 | 中楼层(共10层)  | 板塔结合,0人关注 / 6天以前发布,60,"10,975元/平"
福隆丽水湾2期 2室2厅 北,福隆丽水湾2期 -老城,2室2厅 | 78平米 | 北 | 简装 | 低楼层(共31层)  | 塔楼,0人关注 / 8天以前发布,95,"12,180元/平"
此房满二，朝南户型，没有遮挡，采光好，,佳元·七彩澜湾 -老城,3室2厅 | 93.24平米 | 南 | 其他 | 低楼层(共24层)  | 板塔结合,0人关注 / 1个月以前发布,115,"12,334元/平"
澄迈老城绿生花园繁华地段修家具家电齐全,盈滨绿生花园 -老城,2室2厅 | 78平米 | 西北 | 其他 | 低楼层(共11层)  | 板楼,0人关注 / 9天以前发布,75,"9,616元/平"
小区中间楼栋 南北通透精装两房  出行方便中低楼层,海地春天 -老城,2室2厅 | 82.68平米 | 南 北 | 精装 | 低楼层(共25层)  | 板楼,0人关注 / 2个月以前发布,98,"11,853元/平"
福隆丽水湾2期 2室2厅 北,福隆丽水湾2期 -老城,2室2厅 | 78平米 | 北 | 简装 | 低楼层(共31层)  | 塔楼,0人关注 / 8天以前发布,95,"12,180元/平"
澄迈老城 四季康城四期  二层大复式  朝南带大露台,四季康城四期水岸城邦 -老城,5室2厅 | 104.92平米 | 南 | 精装 | 高楼层(共23层)  | 板塔结合,8人关注 / 5个月以前发布,180,"17,156元/平"
南向采光好 低总价  精装小两房,美伦佳园 -老城,2室1厅 | 70.09平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼,0人关注 / 2个月以前发布,64,"9,132元/平"
优质地段。交通便利，适合养老小区游泳池。,西岸香舍 -老城,2室2厅 | 82.84平米 | 西南 | 精装 | 低楼层(共18层)  | 板塔结合,0人关注 / 1个月以前发布,80,"9,658元/平"
